code	dataripresa	valore	id	cod_passaggio
A7OZV	20060129	-2.42	99347166	1
A7OZV	20060209	0.96	177580808	15
A7OZV	20060222	-2.73	166797090	8
A7OZV	20060222	0.71	99492700	1
A7OZV	20060305	1.3	177637268	15
A7OZV	20060318	-2.48	99638234	1
A7OZV	20060318	1.77	166992416	8
A7OZV	20060329	3.86	177693728	15
A7OZV	20060411	0.18	99783768	1
A7OZV	20060411	4.55	167187742	8
A7OZV	20060505	-0.94	167383068	8
A7OZV	20060505	1.1	99929302	1
A7OZV	20060516	4.65	177750188	15
A7OZV	20060529	-2.84	167578394	8
A7OZV	20060529	-0.58	100074836	1
A7OZV	20060609	1.35	177806648	15
A7OZV	20060622	-2.74	167773720	8
A7OZV	20060622	1.03	100220370	1
A7OZV	20060727	0.55	177863108	15
A7OZV	20060926	-5.63	100365904	1
A7OZV	20060926	-2.58	167969046	8
A7OZV	20061007	11.04	177919568	15
A7OZV	20061020	4.17	100511438	1
A7OZV	20061020	-7.4	168164372	8
A7OZV	20061031	-6.0	177976028	15
A7OZV	20061113	-0.34	100656972	1
A7OZV	20061113	-5.16	168359698	8
A7OZV	20061124	5.39	178032488	15
A7OZV	20061207	9.14	100802506	1
A7OZV	20061207	0.01	168555024	8
A7OZV	20061218	6.34	178088948	15
A7OZV	20061231	-1.9	100948040	1
A7OZV	20061231	-1.57	168750350	8
A7OZV	20070111	3.55	178145408	15
A7OZV	20070124	-1.8	101093574	1
A7OZV	20070124	-11.01	168945676	8
A7OZV	20070204	4.31	178201868	15
A7OZV	20070217	-3.02	101239108	1
A7OZV	20070217	-3.36	169141002	8
A7OZV	20070228	6.72	178258328	15
A7OZV	20070313	-1.33	101384642	1
A7OZV	20070313	-2.8	169336328	8
A7OZV	20070324	5.85	178314788	15
A7OZV	20070406	3.92	169531654	8
A7OZV	20070406	0.47	101530176	1
A7OZV	20070417	12.69	178371248	15
A7OZV	20070430	-0.69	169726980	8
A7OZV	20070430	1.77	101675710	1
A7OZV	20070511	0.52	178427708	15
A7OZV	20070524	-1.4	169922306	8
A7OZV	20070524	3.48	101821244	1
A7OZV	20070604	5.57	178484168	15
A7OZV	20070908	2.07	178540628	15
A7OZV	20070921	2.57	101966778	1
A7OZV	20070921	-5.32	170117632	8
A7OZV	20071015	-3.11	170312958	8
A7OZV	20071015	2.3	102112312	1
A7OZV	20071026	4.36	178597088	15
A7OZV	20071108	2.68	102257846	1
A7OZV	20071108	-8.61	170508284	8
A7OZV	20071119	19.08	178653548	15
A7OZV	20071202	-2.86	170703610	8
A7OZV	20071202	2.97	102403380	1
A7OZV	20071213	1.68	178710008	15
A7OZV	20071226	-4.38	170898936	8
A7OZV	20071226	2.49	102548914	1
A7OZV	20080106	4.64	178766468	15
A7OZV	20080119	2.51	102694448	1
A7OZV	20080119	-16.44	171094262	8
A7OZV	20080130	-2.9	178822928	15
A7OZV	20080307	0.98	102839982	1
A7OZV	20080424	-3.42	102985516	1
A7OZV	20080424	-10.91	171289588	8
A7OZV	20080505	3.46	178879388	15
A7OZV	20080518	-0.36	103131050	1
A7OZV	20080518	-0.89	171484914	8
A7OZV	20080529	-0.97	178935848	15
A7OZV	20080611	1.38	171680240	8
A7OZV	20080611	0.92	103276584	1
A7OZV	20080622	3.13	178992308	15
A7OZV	20080705	0.31	103422118	1
A7OZV	20080705	0.93	171875566	8
A7OZV	20080716	4.25	179048768	15
A7OZV	20080729	-0.98	103567652	1
A7OZV	20080729	0.28	172070892	8
A7OZV	20080822	-4.41	103713186	1
A7OZV	20080822	1.29	172266218	8
A7OZV	20080915	-0.51	172461544	8
A7OZV	20080915	-4.07	103858720	1
A7OZV	20080926	1.91	179105228	15
A7OZV	20081009	-3.42	104004254	1
A7OZV	20081009	-0.53	172656870	8
A7OZV	20081020	4.33	179161688	15
A7OZV	20081102	15.41	172852196	8
A7OZV	20081102	-10.17	104149788	1
A7OZV	20081113	6.08	179218148	15
A7OZV	20081126	1.46	104295322	1
A7OZV	20081126	15.13	173047522	8
A7OZV	20081207	2.35	179274608	15
A7OZV	20081220	-2.24	104440856	1
A7OZV	20081220	-8.44	173242848	8
A7OZV	20090113	-2.06	104586390	1
A7OZV	20090113	-12.83	173438174	8
A7OZV	20090124	11.02	179331068	15
A7OZV	20090206	2.52	173633500	8
A7OZV	20090206	-1.13	104731924	1
A7OZV	20090217	1.31	179387528	15
A7OZV	20090302	1.27	104877458	1
A7OZV	20090302	-3.08	173828826	8
A7OZV	20090313	4.81	179443988	15
A7OZV	20090326	-0.53	105022992	1
A7OZV	20090326	4.07	174024152	8
A7OZV	20090419	0.27	174219478	8
A7OZV	20090419	-12.11	105168526	1
A7OZV	20090430	3.86	179500448	15
A7OZV	20090711	2.6	179556908	15
A7OZV	20090724	-0.49	105314060	1
A7OZV	20090724	-0.38	174414804	8
A7OZV	20090804	3.23	179613368	15
A7OZV	20090817	-4.82	105459594	1
A7OZV	20090817	-2.94	174610130	8
A7OZV	20090828	4.46	179669828	15
A7OZV	20090910	-3.81	174805456	8
A7OZV	20090910	-2.52	105605128	1
A7OZV	20090921	3.59	179726288	15
A7OZV	20091004	-2.39	105750662	1
A7OZV	20091004	-4.6	175000782	8
A7OZV	20091015	0.22	179782748	15
A7OZV	20091108	5.57	179839208	15
A7OZV	20091121	-8.39	175196108	8
A7OZV	20091121	-3.26	105896196	1
A7OZV	20091202	-0.43	179895668	15
A7OZV	20091215	-3.71	106041730	1
A7OZV	20091215	6.01	175391434	8
